ID do Colaborador;Dias de Falta;Dias de Licença Médica;Dias de Férias Usufruídos;Banco de Horas;Horas Extras;Quantidade de Atrasos
EMP_06036;1;1;7;195;25;5
EMP_06037;1;4;18;91;96;7
EMP_06038;5;6;18;199;58;7
EMP_06039;1;4;11;141;38;6
EMP_06040;3;2;17;159;84;2
EMP_06041;2;4;20;-4;29;5
EMP_06042;0;2;17;-81;95;8
EMP_06043;1;4;14;93;83;2
EMP_06044;0;3;11;-37;29;6
EMP_06045;4;2;16;-29;4;5
EMP_06046;1;3;18;-22;69;1
EMP_06047;0;2;21;-77;92;7
EMP_06048;1;2;17;1;40;3
EMP_06049;1;3;13;151;94;8
EMP_06050;3;2;19;0;55;8
EMP_06051;0;3;13;-52;21;5
EMP_06052;3;1;15;124;50;5
EMP_06053;1;1;19;80;88;3
EMP_06054;4;4;15;53;20;8
EMP_06055;5;2;16;-66;76;7
EMP_06056;3;2;18;173;0;7
EMP_06057;1;3;18;125;70;7
EMP_06058;2;2;12;-90;48;5
EMP_06059;2;2;26;-21;25;5
EMP_06060;0;1;14;-27;61;12
EMP_06061;4;3;21;1;57;7
EMP_06062;2;2;13;104;97;6
EMP_06063;3;1;16;64;60;3
EMP_06064;2;2;12;72;72;6
EMP_06065;6;5;20;142;15;5
EMP_06066;0;3;15;163;72;4
EMP_06067;3;3;17;-45;80;5
EMP_06068;0;3;18;-94;14;7
EMP_06069;1;2;12;-2;55;9
EMP_06070;1;1;17;63;87;6
EMP_06071;3;2;7;-16;92;4
EMP_06072;3;3;17;-88;67;4
EMP_06073;2;4;14;2;1;4
EMP_06074;2;3;11;-55;92;5
EMP_06075;2;2;17;126;86;4
EMP_06076;3;0;15;-18;21;12
EMP_06077;3;3;12;-97;92;4
EMP_06078;4;2;17;9;4;6
EMP_06079;1;1;25;154;55;3
EMP_06080;3;3;16;-54;37;4
EMP_06081;4;4;15;-11;47;4
EMP_06082;2;4;13;-15;95;6
EMP_06083;2;5;18;78;37;2
EMP_06084;3;6;23;13;45;5
EMP_06085;1;3;12;-3;62;12
EMP_06086;2;4;17;116;30;11
EMP_06087;1;4;14;102;65;3
EMP_06088;3;4;18;-22;41;6
EMP_06089;1;1;14;-18;62;5
EMP_06090;4;3;23;-1;27;7
EMP_06091;1;1;16;79;12;2
EMP_06092;2;1;15;-11;25;7
EMP_06093;0;5;14;4;12;3
EMP_06094;5;1;13;64;62;6
EMP_06095;2;1;8;137;55;11
EMP_06096;3;3;18;-79;3;3
EMP_06097;3;3;19;-5;37;10
EMP_06098;2;1;11;-13;20;5
EMP_06099;4;2;16;118;15;6
EMP_06100;1;1;11;182;11;5
EMP_06101;2;4;17;141;13;6
EMP_06102;2;1;14;-8;80;5
EMP_06103;2;3;12;96;16;5
EMP_06104;0;3;18;46;70;3
EMP_06105;2;3;11;181;9;6
EMP_06106;2;6;13;-13;28;4
EMP_06107;1;3;16;-47;83;3
EMP_06108;1;2;15;172;39;4
EMP_06109;1;2;12;26;83;3
EMP_06110;2;3;9;143;30;3
EMP_06111;2;0;13;146;89;2
EMP_06112;2;5;15;128;68;9
EMP_06113;1;3;20;-53;3;6
EMP_06114;3;3;17;29;77;3
EMP_06115;4;1;18;2;4;5
EMP_06116;0;3;19;117;92;7
EMP_06117;1;4;14;146;52;5
EMP_06118;1;4;14;-50;45;5
EMP_06119;1;4;14;-94;65;2
EMP_06120;3;6;15;181;98;9
EMP_06121;2;2;18;16;65;3
EMP_06122;2;4;8;-80;60;4
EMP_06123;1;6;9;82;5;8
EMP_06124;2;3;13;170;27;5
EMP_06125;1;3;13;92;15;2
EMP_06126;0;5;21;-93;17;5
EMP_06127;5;7;13;-78;30;8
EMP_06128;2;3;14;80;51;4
EMP_06129;0;3;14;-7;96;8
EMP_06130;3;2;15;-45;41;6
EMP_06131;1;0;16;169;90;5
EMP_06132;5;1;11;-8;19;4
EMP_06133;4;2;13;3;70;4
EMP_06134;2;6;12;-35;76;4
EMP_06135;0;3;21;-17;34;7
EMP_06136;2;4;11;-23;72;8
EMP_06137;1;2;14;-1;97;6
EMP_06138;0;6;16;-59;38;5
EMP_06139;3;5;9;110;14;2
EMP_06140;1;3;14;89;0;7
EMP_06141;2;3;22;-41;84;8
EMP_06142;3;4;13;-85;72;1
EMP_06143;0;2;18;183;34;5
EMP_06144;1;2;10;170;85;9
EMP_06145;2;5;22;173;14;9
EMP_06146;1;2;11;71;8;6
EMP_06147;4;1;12;-86;44;1
EMP_06148;3;3;17;187;57;8
EMP_06149;2;3;19;41;52;3
EMP_06150;0;1;12;141;69;8
EMP_06151;4;0;17;146;25;7
EMP_06152;3;3;16;-37;35;3
EMP_06153;3;2;15;52;65;10
EMP_06154;1;4;16;-92;21;3
EMP_06155;2;2;16;55;77;9
EMP_06156;3;4;13;25;4;8
EMP_06157;0;5;18;171;70;6
EMP_06158;1;3;16;143;35;6
EMP_06159;6;6;11;-79;12;4
EMP_06160;2;2;15;-86;58;8
EMP_06161;1;4;19;-42;31;4
EMP_06162;2;3;22;94;75;8
EMP_06163;2;4;15;196;93;5
EMP_06164;6;2;18;97;25;3
EMP_06165;3;3;16;102;32;6
EMP_06166;1;3;20;-91;78;3
EMP_06167;2;7;14;184;46;6
EMP_06168;3;1;14;2;9;6
EMP_06169;2;1;10;27;24;3
EMP_06170;0;1;10;113;94;8
EMP_06171;2;2;18;43;40;3
EMP_06172;0;2;18;38;58;3
EMP_06173;1;1;15;43;0;3
EMP_06174;0;5;19;-80;96;5
EMP_06175;3;3;11;-11;94;1
EMP_06176;1;2;15;-100;3;3
EMP_06177;2;3;17;-54;82;2
EMP_06178;1;3;20;-18;84;4
EMP_06179;0;2;11;117;13;7
EMP_06180;1;2;15;37;14;8
EMP_06181;0;2;11;-74;39;9
EMP_06182;1;6;7;42;57;9
EMP_06183;3;1;25;145;84;3
EMP_06184;3;2;15;-17;0;1
EMP_06185;1;1;15;129;80;4
EMP_06186;2;4;23;15;97;9
EMP_06187;2;1;14;45;56;5
EMP_06188;6;3;25;27;5;8
EMP_06189;3;2;13;19;93;1
EMP_06190;5;2;9;-69;14;6
EMP_06191;0;4;11;92;39;1
EMP_06192;3;4;7;19;24;3
EMP_06193;1;1;19;-22;20;6
EMP_06194;0;2;14;67;19;5
EMP_06195;3;5;16;-88;77;3
EMP_06196;0;1;12;-33;7;6
EMP_06197;1;4;17;-40;91;7
EMP_06198;3;3;11;104;98;2
EMP_06199;1;1;6;159;9;5
EMP_06200;0;3;20;-73;60;3
EMP_06201;3;3;13;73;50;11
EMP_06202;0;7;19;138;92;3
EMP_06203;1;3;9;148;16;6
EMP_06204;2;2;13;194;8;5
EMP_06205;2;3;17;76;100;2
EMP_06206;5;2;22;-10;27;3
EMP_06207;3;6;16;74;27;8
EMP_06208;4;2;14;193;92;3
EMP_06209;0;5;22;40;50;6
EMP_06210;3;3;12;156;8;2
EMP_06211;0;3;8;81;56;5
EMP_06212;2;2;22;20;53;6
EMP_06213;3;4;18;-98;78;5
EMP_06214;2;1;11;47;69;6
EMP_06215;4;1;12;56;52;5
EMP_06216;0;4;11;186;88;6
EMP_06217;1;3;12;-33;77;3
EMP_06218;2;2;23;186;30;8
EMP_06219;5;2;14;176;6;3
EMP_06220;7;3;11;191;42;10
EMP_06221;2;2;13;135;38;5
EMP_06222;1;1;19;60;51;5
EMP_06223;2;5;15;112;9;10
EMP_06224;0;3;20;76;78;0
EMP_06225;4;3;16;185;0;9
EMP_06226;1;3;16;-53;17;5
EMP_06227;2;5;11;75;48;6
EMP_06228;1;2;8;3;83;5
EMP_06229;3;5;15;-27;38;9
EMP_06230;0;3;13;-68;16;8
EMP_06231;1;1;15;-64;61;5
EMP_06232;2;3;17;181;5;4
EMP_06233;3;1;14;23;35;4
EMP_06234;2;2;9;176;96;2
EMP_06235;3;2;17;24;13;3
EMP_06236;3;1;15;55;82;9
EMP_06237;0;2;18;87;3;5
EMP_06238;2;3;10;-62;83;6
EMP_06239;1;0;16;-24;39;7
EMP_06240;1;4;16;-95;17;5
EMP_06241;2;4;11;127;15;4
EMP_06242;0;5;15;-39;1;7
EMP_06243;1;1;20;-85;43;2
EMP_06244;2;0;11;57;16;2
EMP_06245;3;3;19;160;95;11
EMP_06246;2;1;16;53;30;5
EMP_06247;2;5;16;45;100;7
EMP_06248;3;0;13;-69;69;3
EMP_06249;2;0;12;-8;60;12
EMP_06250;1;4;14;92;20;5
EMP_06251;5;3;19;170;41;4
EMP_06252;1;2;24;139;54;3
EMP_06253;1;2;12;12;44;4
EMP_06254;3;3;16;24;74;3
EMP_06255;3;4;18;163;48;4
EMP_06256;2;4;12;82;60;4
EMP_06257;0;5;10;41;95;3
EMP_06258;1;3;7;-97;20;4
EMP_06259;0;4;13;-42;98;4
EMP_06260;1;3;19;-92;77;7
EMP_06261;1;1;15;2;30;10
EMP_06262;0;6;15;177;69;9
EMP_06263;0;1;21;-97;9;9
EMP_06264;3;4;13;117;44;8
EMP_06265;2;1;10;55;40;7
EMP_06266;2;1;16;-30;54;9
EMP_06267;2;0;16;11;96;4
EMP_06268;5;5;15;-32;57;5
EMP_06269;4;1;14;-56;64;4
EMP_06270;3;3;6;119;46;4
EMP_06271;1;2;17;133;86;6
EMP_06272;3;5;17;-54;30;5
EMP_06273;3;3;13;-16;82;4
EMP_06274;0;3;8;191;62;5
EMP_06275;3;1;20;86;6;9
EMP_06276;2;4;10;-13;20;6
EMP_06277;2;2;8;-55;47;4
EMP_06278;1;4;19;55;81;7
EMP_06279;4;0;21;150;38;5
EMP_06280;2;0;12;186;81;5
EMP_06281;2;2;20;-83;42;8
EMP_06282;3;5;16;157;14;5
EMP_06283;3;4;12;-61;2;8
EMP_06284;3;4;15;3;32;5
EMP_06285;2;8;12;89;0;8
EMP_06286;2;0;8;149;9;5
EMP_06287;3;2;11;-4;28;3
EMP_06288;3;3;16;156;32;4
EMP_06289;4;3;16;127;75;5
EMP_06290;1;2;15;-67;47;5
EMP_06291;3;3;15;-47;18;1
EMP_06292;2;2;17;-2;39;1
EMP_06293;1;2;18;63;79;5
EMP_06294;3;8;18;-18;78;8
EMP_06295;2;5;13;7;46;7
EMP_06296;1;3;25;-12;15;4
EMP_06297;0;5;8;-23;43;5
EMP_06298;1;7;17;153;21;4
EMP_06299;2;4;13;-21;1;3
EMP_06300;2;3;10;-74;85;4
EMP_06301;4;3;11;-40;95;6
EMP_06302;3;3;18;33;9;7
EMP_06303;3;3;20;-79;42;4
EMP_06304;2;2;21;180;24;3
EMP_06305;2;5;10;65;68;6
EMP_06306;0;0;19;148;8;7
EMP_06307;3;2;19;51;53;6
EMP_06308;4;2;18;26;18;6
EMP_06309;3;0;11;129;53;9
EMP_06310;1;4;15;70;69;7
EMP_06311;2;1;16;-43;62;6
EMP_06312;3;6;12;7;63;5
EMP_06313;2;3;14;39;56;6
EMP_06314;1;3;21;95;37;10
EMP_06315;4;0;15;-52;57;13
EMP_06316;2;4;15;-23;69;5
EMP_06317;0;2;17;-47;93;4
EMP_06318;3;5;13;145;92;3
EMP_06319;2;4;14;187;26;5
EMP_06320;3;2;8;134;57;7
EMP_06321;2;4;18;-27;27;3
EMP_06322;1;3;21;57;41;3
EMP_06323;1;3;21;-32;35;2
EMP_06324;1;0;12;-59;60;8
EMP_06325;3;6;9;161;26;11
EMP_06326;0;5;14;168;26;6
EMP_06327;1;4;16;172;7;4
EMP_06328;2;2;11;26;16;4
EMP_06329;2;3;15;43;21;9
EMP_06330;0;4;11;134;97;5
EMP_06331;1;0;15;169;35;3
EMP_06332;2;5;11;-88;1;4
EMP_06333;1;2;14;-89;9;9
EMP_06334;2;2;13;102;75;5
EMP_06335;1;1;11;-1;21;5
EMP_06336;2;4;17;-45;39;6
EMP_06337;2;2;16;191;79;4
EMP_06338;4;4;16;9;61;4
EMP_06339;0;2;10;75;69;5
EMP_06340;3;2;16;128;45;2
EMP_06341;2;3;24;-70;54;4
EMP_06342;5;0;15;-2;82;2
EMP_06343;3;2;11;173;72;7
EMP_06344;2;4;15;195;37;4
EMP_06345;4;4;12;4;97;7
EMP_06346;2;4;15;-13;80;2
EMP_06347;1;4;14;89;42;6
EMP_06348;2;1;14;84;18;2
EMP_06349;2;3;14;136;48;5
EMP_06350;6;7;13;120;13;8
EMP_06351;1;1;10;76;67;5
EMP_06352;4;1;11;-36;75;2
EMP_06353;4;3;20;135;73;5
EMP_06354;0;2;20;143;25;2
EMP_06355;4;5;18;-74;37;10
EMP_06356;2;1;14;-33;22;4
EMP_06357;3;8;25;-84;17;3
EMP_06358;4;4;15;166;31;5
EMP_06359;2;1;12;199;7;6
EMP_06360;3;1;10;-62;32;5
EMP_06361;3;3;15;160;14;8
EMP_06362;1;3;15;-15;76;3
EMP_06363;2;5;18;-78;50;2
EMP_06364;4;4;18;172;23;4
EMP_06365;1;0;12;107;22;5
EMP_06366;3;2;11;46;69;4
EMP_06367;2;5;14;-10;64;5
EMP_06368;2;5;16;99;2;4
EMP_06369;1;1;16;101;2;2
EMP_06370;3;3;9;62;80;6
EMP_06371;0;6;19;20;47;8
EMP_06372;2;6;16;-98;40;9
EMP_06373;2;1;18;-51;10;2
EMP_06374;0;5;20;-59;59;5
EMP_06375;5;5;15;106;43;4
EMP_06376;1;5;17;129;81;5
EMP_06377;1;5;17;99;66;7
EMP_06378;2;4;15;-21;95;8
EMP_06379;2;4;23;3;87;5
EMP_06380;0;5;17;103;7;5
EMP_06381;2;4;20;-16;60;9
EMP_06382;1;2;17;-43;71;3
EMP_06383;1;3;15;63;50;8
EMP_06384;1;1;19;123;0;4
EMP_06385;1;4;13;70;52;3
EMP_06386;1;1;19;116;35;3
EMP_06387;2;3;13;136;35;7
EMP_06388;3;8;14;54;60;9
EMP_06389;2;0;14;7;14;2
EMP_06390;1;4;9;177;34;3
EMP_06391;0;6;15;-98;55;7
EMP_06392;0;0;14;-97;92;6
EMP_06393;2;0;21;153;36;5
EMP_06394;3;2;15;59;56;10
EMP_06395;4;1;17;125;79;4
EMP_06396;0;3;15;-68;29;4
EMP_06397;3;2;24;-20;62;3
EMP_06398;4;2;13;12;46;6
EMP_06399;4;2;10;186;65;2
EMP_06400;5;0;26;105;4;10
EMP_06401;2;3;11;44;27;3
EMP_06402;2;7;20;-90;19;4
EMP_06403;2;3;15;22;84;7
EMP_06404;1;4;8;-85;14;5
EMP_06405;2;1;11;-45;79;7
EMP_06406;0;1;11;117;14;7
EMP_06407;3;2;16;128;93;5
EMP_06408;1;6;19;22;52;3
EMP_06409;5;1;16;-78;37;2
EMP_06410;2;5;17;-85;11;6
EMP_06411;0;3;13;54;78;3
EMP_06412;1;3;7;185;62;3
EMP_06413;2;2;10;54;62;4
EMP_06414;3;3;8;30;19;2
EMP_06415;0;0;11;-63;49;6
EMP_06416;1;2;16;15;24;5
EMP_06417;3;3;9;18;83;9
EMP_06418;1;1;16;92;31;4
EMP_06419;2;4;18;-74;56;5
EMP_06420;1;5;13;82;90;6
EMP_06421;1;2;13;12;19;7
EMP_06422;0;4;13;189;0;3
EMP_06423;1;1;11;123;72;5
EMP_06424;5;2;11;131;8;3
EMP_06425;3;1;14;-8;45;3
EMP_06426;1;3;18;53;21;3
EMP_06427;2;3;19;-39;44;4
EMP_06428;2;3;24;123;54;7
EMP_06429;3;0;23;163;17;6
EMP_06430;2;3;14;37;4;8
EMP_06431;3;0;11;104;39;7
EMP_06432;2;5;19;138;3;4
EMP_06433;3;3;16;24;93;6
EMP_06434;2;3;16;-22;70;5
EMP_06435;3;5;20;34;22;0
EMP_06436;1;2;12;-77;89;6
EMP_06437;2;2;17;79;71;7
EMP_06438;2;2;20;18;8;9
EMP_06439;2;4;12;158;69;6
EMP_06440;2;3;17;-47;74;3
EMP_06441;1;1;11;34;98;4
EMP_06442;0;4;15;186;63;6
EMP_06443;3;4;15;-81;66;4
EMP_06444;1;2;22;150;10;6
EMP_06445;3;2;20;74;76;5
EMP_06446;1;2;12;-76;14;9
EMP_06447;0;3;11;-60;14;7
EMP_06448;2;0;23;6;23;6
EMP_06449;1;4;11;43;4;5
EMP_06450;2;4;18;-85;54;4
EMP_06451;2;0;14;66;6;4
EMP_06452;0;3;19;141;20;5
EMP_06453;4;2;15;-75;98;5
EMP_06454;2;1;18;5;92;7
EMP_06455;3;2;14;-52;67;4
EMP_06456;2;1;10;-4;34;10
EMP_06457;1;1;12;112;83;6
EMP_06458;1;5;13;-89;71;1
EMP_06459;2;3;11;-99;9;2
EMP_06460;1;4;16;-88;78;2
EMP_06461;0;2;12;39;41;5
EMP_06462;0;3;17;-49;15;3
EMP_06463;2;2;11;57;45;4
EMP_06464;3;3;9;113;17;8
EMP_06465;4;4;21;141;34;8
EMP_06466;2;1;14;110;14;3
EMP_06467;2;4;14;-66;89;9
EMP_06468;4;4;14;34;13;8
EMP_06469;1;2;19;159;1;7
EMP_06470;1;3;18;42;67;4
EMP_06471;1;1;16;89;73;3
EMP_06472;1;4;6;-12;55;4
EMP_06473;3;3;15;126;92;5
EMP_06474;1;3;10;84;80;6
EMP_06475;1;3;12;104;10;9
EMP_06476;5;3;20;121;35;6
EMP_06477;2;6;16;110;66;4
EMP_06478;2;4;13;67;57;4
EMP_06479;2;3;14;76;57;5
EMP_06480;2;5;21;15;89;10
EMP_06481;2;3;12;54;35;1
EMP_06482;0;3;12;-66;6;5
EMP_06483;1;5;9;31;91;5
EMP_06484;2;0;12;133;78;7
EMP_06485;1;1;13;110;97;1
EMP_06486;3;3;15;-48;63;5
EMP_06487;1;1;19;-64;35;4
EMP_06488;3;4;15;170;61;4
EMP_06489;1;2;12;153;37;4
EMP_06490;1;5;27;155;58;3
EMP_06491;3;4;12;106;23;2
EMP_06492;3;1;17;28;34;7
EMP_06493;2;3;18;-13;44;1
EMP_06494;4;0;11;-70;54;4
EMP_06495;3;7;13;17;55;3
EMP_06496;3;2;17;-74;35;6
EMP_06497;2;3;14;88;22;8
EMP_06498;2;5;19;-44;87;3
EMP_06499;3;3;15;197;94;5
EMP_06500;4;0;20;179;10;7
EMP_06501;2;3;15;117;91;9
EMP_06502;0;2;16;178;97;4
EMP_06503;1;6;19;0;28;7
EMP_06504;0;5;11;114;99;4
EMP_06505;1;1;15;-15;65;9
EMP_06506;1;0;13;110;69;8
EMP_06507;2;7;21;3;21;12
EMP_06508;3;3;14;80;11;3
EMP_06509;2;1;17;10;55;2
EMP_06510;1;5;24;-55;92;7
EMP_06511;4;3;16;96;70;6
EMP_06512;4;6;12;41;71;4
EMP_06513;1;3;10;82;24;6
EMP_06514;1;8;11;178;67;5
EMP_06515;3;4;15;180;58;5
EMP_06516;1;2;18;-86;83;3
EMP_06517;4;6;18;-16;72;6
EMP_06518;2;4;11;134;61;7
EMP_06519;2;3;17;144;2;8
EMP_06520;2;8;11;78;88;7
EMP_06521;2;1;9;-60;50;6
EMP_06522;2;3;18;15;34;9
EMP_06523;1;1;12;176;11;5
EMP_06524;4;4;10;-88;84;5
EMP_06525;2;5;14;172;15;4
EMP_06526;2;5;15;18;11;2
EMP_06527;1;1;9;162;45;4
EMP_06528;1;3;14;9;91;3
EMP_06529;3;3;22;-84;82;10
EMP_06530;2;5;18;132;51;4
EMP_06531;2;1;20;76;26;9
EMP_06532;1;3;13;-79;91;8
EMP_06533;4;5;11;-22;7;2
EMP_06534;6;2;16;0;37;3
EMP_06535;2;4;15;-63;88;1
EMP_06536;5;1;15;185;49;4
EMP_06537;4;3;12;33;95;5
EMP_06538;2;6;16;-70;100;7
EMP_06539;1;4;15;134;80;6
EMP_06540;2;2;19;-8;98;3
EMP_06541;3;1;18;-84;74;7
EMP_06542;2;1;15;84;11;7
EMP_06543;1;3;16;24;46;4
EMP_06544;0;3;13;-21;67;10
EMP_06545;4;4;22;-17;84;1
EMP_06546;2;5;17;-63;46;2
EMP_06547;0;4;24;-48;43;7
EMP_06548;2;1;15;20;9;7
EMP_06549;0;3;23;200;28;5
EMP_06550;3;2;15;17;78;1
EMP_06551;2;2;26;96;27;2
EMP_06552;2;3;18;110;64;3
EMP_06553;4;3;14;-98;22;4
EMP_06554;1;8;17;-3;84;3
EMP_06555;2;6;15;-16;65;8
EMP_06556;0;3;23;71;74;5
EMP_06557;2;2;8;41;17;4
EMP_06558;1;7;16;-35;63;3
EMP_06559;2;3;12;-66;53;4
EMP_06560;0;2;17;18;5;6
EMP_06561;1;2;15;46;41;4
EMP_06562;1;2;19;-12;21;4
EMP_06563;1;3;15;-14;68;1
EMP_06564;4;3;12;-63;61;4
EMP_06565;1;5;19;-21;70;4
EMP_06566;1;2;17;88;69;5
EMP_06567;0;5;10;12;89;3
EMP_06568;1;4;17;-58;96;8
EMP_06569;0;3;6;46;31;10
EMP_06570;3;4;18;134;52;6
EMP_06571;0;4;11;42;65;6
EMP_06572;1;4;12;35;54;5
EMP_06573;0;3;22;-88;60;1
EMP_06574;1;4;20;189;64;5
EMP_06575;3;3;13;39;93;4
EMP_06576;0;3;15;111;6;3
EMP_06577;3;0;9;-20;95;8
EMP_06578;3;2;13;31;95;4
EMP_06579;0;2;8;167;50;8
EMP_06580;3;2;13;165;73;3
EMP_06581;2;3;9;106;39;7
EMP_06582;2;5;17;158;59;1
EMP_06583;1;4;17;-31;58;8
EMP_06584;1;3;11;33;77;8
EMP_06585;1;1;12;11;6;1
EMP_06586;3;3;14;13;89;4
EMP_06587;2;4;15;-47;81;4
EMP_06588;2;1;13;74;13;6
EMP_06589;3;6;16;-30;95;8
EMP_06590;1;3;15;135;78;4
EMP_06591;4;1;14;146;89;5
EMP_06592;2;2;16;60;15;6
EMP_06593;1;1;11;57;96;9
EMP_06594;1;3;15;81;64;5
EMP_06595;1;5;10;-20;14;5
EMP_06596;1;2;15;-21;85;6
EMP_06597;1;4;9;-44;91;7
EMP_06598;0;1;15;2;24;2
EMP_06599;1;4;15;-61;47;4
EMP_06600;3;3;13;-73;2;4
EMP_06601;4;5;15;94;47;5
EMP_06602;1;1;15;34;6;4
EMP_06603;1;1;15;74;71;5
EMP_06604;2;3;17;99;62;3
EMP_06605;3;1;20;62;59;10
EMP_06606;1;4;7;-77;84;2
EMP_06607;2;1;13;63;51;6
EMP_06608;2;5;19;-97;60;3
EMP_06609;2;4;10;28;49;7
EMP_06610;2;1;14;59;30;1
EMP_06611;5;1;19;93;81;2
EMP_06612;1;1;18;35;60;4
EMP_06613;1;2;10;-65;75;1
EMP_06614;2;2;24;132;39;9
EMP_06615;1;1;15;145;95;4
EMP_06616;3;5;13;159;49;3
EMP_06617;3;6;13;131;13;4
EMP_06618;3;3;13;36;15;2
EMP_06619;0;5;14;167;50;4
EMP_06620;1;4;6;-68;85;5
EMP_06621;2;2;8;166;55;3
EMP_06622;2;2;14;132;87;9
EMP_06623;2;2;23;9;32;5
EMP_06624;1;0;8;-7;33;4
EMP_06625;1;1;8;99;25;4
EMP_06626;2;3;19;99;3;6
EMP_06627;3;3;16;162;87;5
EMP_06628;0;5;14;81;59;4
EMP_06629;0;1;27;-49;48;7
EMP_06630;5;1;15;-70;36;3
EMP_06631;2;3;18;-26;41;3
EMP_06632;2;0;14;-13;58;7
EMP_06633;1;7;13;33;59;6
EMP_06634;1;5;18;58;59;4
EMP_06635;1;3;19;-18;26;4
EMP_06636;3;2;18;-15;59;10
EMP_06637;1;3;15;169;97;1
EMP_06638;1;2;20;60;43;5
EMP_06639;5;5;11;-71;48;3
EMP_06640;2;3;22;-63;86;3
EMP_06641;1;3;24;100;4;6
EMP_06642;1;3;14;-19;81;5
EMP_06643;0;2;17;70;7;4
EMP_06644;6;5;16;-15;36;8
EMP_06645;4;2;11;90;82;5
EMP_06646;2;6;12;110;90;6
EMP_06647;1;0;20;132;53;8
EMP_06648;2;1;16;51;31;2
EMP_06649;3;4;10;146;72;10
EMP_06650;6;1;13;189;41;8
EMP_06651;1;2;11;-92;57;6
EMP_06652;2;0;15;-85;83;4
EMP_06653;2;5;15;99;35;2
EMP_06654;2;6;15;-83;22;6
EMP_06655;2;4;21;25;36;6
EMP_06656;2;1;8;30;7;4
EMP_06657;1;4;18;-81;82;8
EMP_06658;0;4;14;77;61;8
EMP_06659;5;1;17;-64;4;8
EMP_06660;1;4;15;8;98;6
EMP_06661;4;2;20;90;7;3
EMP_06662;3;4;11;79;93;8
EMP_06663;2;2;15;143;36;9
EMP_06664;3;2;10;-59;36;7
EMP_06665;3;3;20;-56;53;8
EMP_06666;1;5;13;198;26;7
EMP_06667;2;4;9;-76;45;5
EMP_06668;2;4;16;90;76;4
EMP_06669;2;2;20;185;13;6
EMP_06670;2;1;17;73;24;3
EMP_06671;2;5;19;109;17;3
EMP_06672;3;3;14;-56;77;2
EMP_06673;1;3;10;95;7;7
EMP_06674;5;4;21;153;59;6
EMP_06675;0;2;18;8;14;6
EMP_06676;3;4;15;189;93;9
EMP_06677;2;4;16;186;34;4
EMP_06678;0;1;16;-56;59;5
EMP_06679;2;6;15;172;28;5
EMP_06680;1;3;17;105;20;5
EMP_06681;3;1;18;-89;46;5
EMP_06682;4;2;12;66;32;6
EMP_06683;2;2;15;-26;36;2
EMP_06684;2;3;19;6;99;4
EMP_06685;2;4;21;-58;91;3
EMP_06686;4;7;16;-67;64;4
EMP_06687;1;2;17;86;62;3
EMP_06688;2;2;17;-79;84;3
EMP_06689;3;1;12;19;6;9
EMP_06690;3;3;9;76;43;7
EMP_06691;2;5;17;43;10;5
EMP_06692;2;4;14;-64;34;5
EMP_06693;2;9;11;13;24;7
EMP_06694;2;7;14;84;36;4
EMP_06695;1;1;15;128;5;2
EMP_06696;1;7;22;66;71;1
EMP_06697;4;1;14;8;92;6
EMP_06698;5;3;16;72;86;4
EMP_06699;3;2;16;-82;68;7
EMP_06700;7;2;16;-29;63;5
EMP_06701;3;2;12;67;19;2
EMP_06702;0;1;13;178;73;6
EMP_06703;1;3;17;200;63;3
EMP_06704;1;6;12;-81;66;5
EMP_06705;5;1;9;129;99;3
EMP_06706;4;2;16;129;94;7
EMP_06707;2;3;22;17;13;6
EMP_06708;1;2;10;113;58;6
EMP_06709;1;3;11;105;81;3
EMP_06710;2;1;21;114;24;2
EMP_06711;0;2;12;62;30;8
EMP_06712;1;2;21;-11;10;5
EMP_06713;2;3;20;14;84;6
EMP_06714;2;2;15;111;5;8
EMP_06715;1;2;20;25;18;10
EMP_06716;1;2;12;94;47;8
EMP_06717;4;4;16;99;65;3
EMP_06718;1;3;9;96;58;5
EMP_06719;6;0;16;53;36;3
EMP_06720;0;3;23;-39;47;10
EMP_06721;3;2;18;134;5;6
EMP_06722;2;4;12;-84;54;4
EMP_06723;0;1;16;36;44;3
EMP_06724;1;1;15;3;72;2
EMP_06725;3;5;22;-28;17;4
EMP_06726;2;2;18;54;20;5
EMP_06727;0;3;19;143;50;7
EMP_06728;3;1;16;75;14;4
EMP_06729;2;3;11;122;16;9
EMP_06730;1;3;18;-25;99;8
EMP_06731;2;5;17;145;29;10
EMP_06732;3;3;18;-3;95;4
EMP_06733;3;6;13;135;36;4
EMP_06734;1;2;20;29;27;5
EMP_06735;4;1;9;125;86;5
EMP_06736;1;2;8;-53;64;4
EMP_06737;1;3;12;125;51;2
EMP_06738;2;1;8;127;70;2
EMP_06739;3;2;10;-29;10;9
EMP_06740;2;2;21;180;51;2
EMP_06741;3;4;17;141;12;3
EMP_06742;1;3;23;200;0;3
EMP_06743;3;3;19;-52;29;6
EMP_06744;1;4;10;21;58;4
EMP_06745;2;2;14;7;62;2
EMP_06746;2;2;14;153;15;2
EMP_06747;1;5;27;-83;44;5
EMP_06748;2;2;9;-28;87;4
EMP_06749;0;0;7;140;71;6
EMP_06750;1;4;13;186;48;3
EMP_06751;1;3;13;133;50;7
EMP_06752;2;3;23;105;21;6
EMP_06753;2;4;13;39;39;3
EMP_06754;5;6;14;-44;100;3
